title,jurisdiction,abbreviations,url
Brewster’s Pennsylvania Reports,us,"Brewst., Brewster",https://legalabbrevs.cardiff.ac.uk/record/brewsters-pennsylvania-reports/
Bridgeport Law Review,us,Bridgeport L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/bridgeport-law-review/
Brief Times Reporter,us,Brief Times Rptr.,https://legalabbrevs.cardiff.ac.uk/record/brief-times-reporter/
Brigham Young University Law Review,us,"B.Y.U.L.R., B.Y.U.L.Rev., Brig.Yo.U.L.R., Brigham Y.U.L.R., Brigham Young U.L.Rev., BYU L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/brigham-young-university-law-review/
Brightly’s Nisi Prius Reports,us,"Bright., Bright.N.P., Brightly, Brightly N.P., Pa.N.P.",https://legalabbrevs.cardiff.ac.uk/record/brightlys-nisi-prius-reports/
Bristol Pleas of the Crown,uk,Watson,https://legalabbrevs.cardiff.ac.uk/record/bristol-pleas-of-the-crown/
British Actuarial Journal,uk,B.A.J.,https://legalabbrevs.cardiff.ac.uk/record/british-actuarial-journal/
British Company Law Cases,uk,"B.C.C., BCC",https://legalabbrevs.cardiff.ac.uk/record/british-company-law-cases/
British Journal of Administrative Law,uk,"B.J.A.L., Brit.J.Admin.Law",https://legalabbrevs.cardiff.ac.uk/record/british-journal-of-administrative-law/
British Journal of Criminology,uk,"Brit.J.Criminol., Brit.J.Criminology",https://legalabbrevs.cardiff.ac.uk/record/british-journal-of-criminology/
British Journal of Delinquency,uk,"Brit.J.Delinq., Brit.J.Delinqency",https://legalabbrevs.cardiff.ac.uk/record/british-journal-of-delinquency/
British Journal of Law and Society,uk,"Brit.J.L.& Soc'y, Brit.J.Law & Soc., Brit.J.Law.& Soc'y",https://legalabbrevs.cardiff.ac.uk/record/british-journal-of-law-and-society/
British Journal of Political Science,uk,"B.J.Pol.S., Brit.J.Pol.Sci.",https://legalabbrevs.cardiff.ac.uk/record/british-journal-of-political-science/
British Pension Lawyer,uk,B.P.L.,https://legalabbrevs.cardiff.ac.uk/record/british-pension-lawyer/
British Tax Cases,uk,"B.T.C., BTC",https://legalabbrevs.cardiff.ac.uk/record/british-tax-cases/
British Tax Review,uk,"B.T.R., Brit.Tax Rev., BTR",https://legalabbrevs.cardiff.ac.uk/record/british-tax-review/
British Value Added Tax Reporter,uk,"B.V.C., BVC",https://legalabbrevs.cardiff.ac.uk/record/british-value-added-tax-reporter/
Brockenbrough & Holmes Virginia Cases,us,"Brock.& H., Brock.& Ho., Va.Cas., Virg.Cas.",https://legalabbrevs.cardiff.ac.uk/record/brockenbrough-holmes-virginia-cases/
Broderick & Freemantle’s Ecclesiatical Reports,uk,"B.& F., Br.& F., Br.& Fr., Bro.& F., Bro.& Fr., Brod.& F., Brod.& Fr., Brod.& Frem.",https://legalabbrevs.cardiff.ac.uk/record/broderick-freemantles-ecclesiatical-reports/
Broderip & Bingham’s Common Pleas Reports,uk,"B.& B., Br.& B., Brod.& B., Brod.& Bing.",https://legalabbrevs.cardiff.ac.uk/record/broderip-binghams-common-pleas-reports/
Broker’s Monthly & Insurance Adviser,uk,B.M.& I.A.,https://legalabbrevs.cardiff.ac.uk/record/brokers-monthly-insurance-adviser/
Brooke’s Abridgement,uk,"Br.Abr., Bro.Ab., Bro.Abr.",https://legalabbrevs.cardiff.ac.uk/record/brookes-abridgement/
Brooke’s Ecclesiatical Reports,uk,"Bro., Bro.Ecc., Brooke, Brooke Eccl., Brooke Eccl.Judg.",https://legalabbrevs.cardiff.ac.uk/record/brookes-ecclesiatical-reports/
Brooke’s New Cases King’s Bench,uk,"B.N.C., Br.N.C., Br.N.Cas., Brooke, Brooke N.C., Brooke(Petit), Lit.Brooke, Little Brooke, Mar.Br., March, March(N.C.)",https://legalabbrevs.cardiff.ac.uk/record/brookes-new-cases-kings-bench/
Brooklyn Barrister,us,Brooklyn Bar.,https://legalabbrevs.cardiff.ac.uk/record/brooklyn-barrister/
Brooklyn Law Review,us,"Brook.L.Rev., Brookl.L.Rev., Brooklyn L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/brooklyn-law-review/
Brown’s Chancery Cases,uk,"B.C.C., B.C.R., B.C.Rep., Belt.Bro., Br.C.C., Bro., Bro.C.C., Bro.Ch., Bro.Ch.Cas., Bro.Ch.R., Brown, Brown C., Brown C.C., Brown Ch., Brown Ch.C.",https://legalabbrevs.cardiff.ac.uk/record/browns-chancery-cases/
Brown’s Georgia Pleading & Practice & Legal Forms Annotated,us,"Brown, Ga.Pl.& Pr.Anno.",https://legalabbrevs.cardiff.ac.uk/record/browns-georgia-pleading-practice-legal-forms-annotated/
Brown’s Michigan Nisi Prius Reports,us,"Brown, Brown N.P., Mich.N.P.",https://legalabbrevs.cardiff.ac.uk/record/browns-michigan-nisi-prius-reports/
Brown’s United States District Court Admiralty and Revenue Cases,us,"Bro.A.& R., Bro.Adm., Brown, Brown A.& R., Brown Adm.",https://legalabbrevs.cardiff.ac.uk/record/browns-united-states-district-court-admiralty-and-revenue-cases/
Browne’s Massachusetts Reports,us,Mass.(Browne),https://legalabbrevs.cardiff.ac.uk/record/brownes-massachusetts-reports/
Browne’s Pennsylvania Reports,us,Browne,https://legalabbrevs.cardiff.ac.uk/record/brownes-pennsylvania-reports/
Browning & Lushington’s Admiralty Reports,uk,"B.& L., Br.& L., Br.& Lush., Bro.& L., Bro.& Lush., Brown.& L., Brown.& Lush.",https://legalabbrevs.cardiff.ac.uk/record/browning-lushingtons-admiralty-reports/
Brownlow & Goldesborough’s Common Pleas Reports,uk,"B.& G., Br.& G., Br.& Gold., Brn., Bro., Bro.& G., Brown., Brownl., Brownl.& G., Brownl.& Gold.",https://legalabbrevs.cardiff.ac.uk/record/brownlow-goldesboroughs-common-pleas-reports/
Brunner’s Collected Cases,us,"Brun.Col.Cas., Brun.Sel.Cas., Brunn.Coll.Cas., Brunn.Sel.Cas., Brunner Col.Cas., Brunner Sel.Cas.",https://legalabbrevs.cardiff.ac.uk/record/brunners-collected-cases/
Buchanan’s New Jersey Equity Reports,us,"Buch., Buch.Eq.(N.J.), N.J.Eq.(Buchanan)",https://legalabbrevs.cardiff.ac.uk/record/buchanans-new-jersey-equity-reports/
Buck’s Cases in Bankruptcy,uk,"Buck, Buck Bankr., Buck Cas.",https://legalabbrevs.cardiff.ac.uk/record/bucks-cases-in-bankruptcy/
Bucks County Law Reporter,us,Bucks Co.L.R.,https://legalabbrevs.cardiff.ac.uk/record/bucks-county-law-reporter/
Bucks County Quarter Sessions and Common Pleas,us,Bucks Co.Q.S. & C.P.,https://legalabbrevs.cardiff.ac.uk/record/bucks-county-quarter-sessions-and-common-pleas/
Buffalo Criminal Law Review,us,Buff.Crim.L.R.,https://legalabbrevs.cardiff.ac.uk/record/buffalo-criminal-law-review/
Buffalo Environmental Law Journal,us,"Buff.Env.L.J., Buff.Envtl L.J.",https://legalabbrevs.cardiff.ac.uk/record/buffalo-environmental-law-journal/
Buffalo Human Rights Law Review,us,Buff.Hum.Rts.L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/buffalo-human-rights-law-review/
Buffalo Journal of International Law,us,Buff.J.Int'l L.,https://legalabbrevs.cardiff.ac.uk/record/buffalo-journal-of-international-law/
Buffalo Law Review,us,"Buff.L.R., Buff.L.Rev., Buffalo L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/buffalo-law-review/
Building,uk,Building,https://legalabbrevs.cardiff.ac.uk/record/building/
Building Law Monthly,uk,Build.L.M.,https://legalabbrevs.cardiff.ac.uk/record/building-law-monthly/
Building Law Reports,uk,"B.L.R., BLR, Build.L.R.",https://legalabbrevs.cardiff.ac.uk/record/building-law-reports/
Building Regulations Decisions,uk,B.R.D.,https://legalabbrevs.cardiff.ac.uk/record/building-regulations-decisions/
Bulletin of Medical Ethics,uk,Bull.Med.E.,https://legalabbrevs.cardiff.ac.uk/record/bulletin-of-medical-ethics/
Bulletin of the American Academy of Psychiatry and Law,us,Bull.Am.Acad.Psychiatry & L.,https://legalabbrevs.cardiff.ac.uk/record/bulletin-of-the-american-academy-of-psychiatry-and-law/
Bulletin of the American Patent Law Association,us,APLA Bull.,https://legalabbrevs.cardiff.ac.uk/record/bulletin-of-the-american-patent-law-association/
Bulletin of the Copyright Society of the U.S.A.,us,Bull.Copyright Soc'y USA,https://legalabbrevs.cardiff.ac.uk/record/bulletin-of-the-copyright-society-of-the-u-s-a/
Bulstrode’s King’s Bench Reports,uk,"Bulst., Bulstr.",https://legalabbrevs.cardiff.ac.uk/record/bulstrodes-kings-bench-reports/
Bunbury’s Exchequer Reports,uk,"Bunb., Bunbury",https://legalabbrevs.cardiff.ac.uk/record/bunburys-exchequer-reports/
Burn’s Indiana Advance Legislative Service,us,Ind.Adv.Legis.Serv.,https://legalabbrevs.cardiff.ac.uk/record/burns-indiana-advance-legislative-service/
Burn’s Indiana Statutes Annotated,us,Ind.Code.Ann.,https://legalabbrevs.cardiff.ac.uk/record/burns-indiana-statutes-annotated/
Burnett’s Wisconsin Supreme Court Reports,us,"Bur., Burnett, Burnett (Wis.)",https://legalabbrevs.cardiff.ac.uk/record/burnetts-wisconsin-supreme-court-reports/
Burrell’s Admiralty Cases,uk,"Burr.Adm., Burrell",https://legalabbrevs.cardiff.ac.uk/record/burrells-admiralty-cases/
Burrow’s King’s Bench Reports tempore Mansfield,uk,"B.M., Bur., Bur.M., Burr., Burr.t.M.",https://legalabbrevs.cardiff.ac.uk/record/burrows-kings-bench-reports-tempore-mansfield/
Burrow’s Settlement Cases,uk,"Bur.S.C., Burr.S.C., Burrow Sett.Cas., Sett.& Rem., Sett.Cas.",https://legalabbrevs.cardiff.ac.uk/record/burrows-settlement-cases/
Burton’s Cases with Opinions,uk,"Burt.Cas., Cas.& Op., Cas.w.Op.",https://legalabbrevs.cardiff.ac.uk/record/burtons-cases-with-opinions/
Busbee’s North Carolina Equity Reports,us,"Busb.Eq., Busbee Eq.(N.C.), N.C.(Busb.Eq.)",https://legalabbrevs.cardiff.ac.uk/record/busbees-north-carolina-equity-reports/
Busbee’s North Carolina Law Reports,us,"Busb., Busb.L., N.C.(Busb.)",https://legalabbrevs.cardiff.ac.uk/record/busbees-north-carolina-law-reports/
Bush’s Kentucky Reports,us,"Bush, Bush (Ky.), Ky.(Bush)",https://legalabbrevs.cardiff.ac.uk/record/bushs-kentucky-reports/
Business & Professsional Ethics Journal,us,Bus.& Prof.Ethics J.,https://legalabbrevs.cardiff.ac.uk/record/business-professsional-ethics-journal/
Business Entities,us,Business Entities,https://legalabbrevs.cardiff.ac.uk/record/business-entities/
Business Law International,uk,"B.L.I., Bus.L.I.",https://legalabbrevs.cardiff.ac.uk/record/business-law-international/
Business Law Review,uk,"B.L.R., Bus.L.R., Bus.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/business-law-review/
Business Law Review: journal of commercial law and practice,uk,"B.L.R., Bus.L.R., Bus.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/business-law-review-journal-of-commercial-law-and-practice/
Business Lawyer,us,"Bus.L., Bus.Law",https://legalabbrevs.cardiff.ac.uk/record/business-lawyer/
Business News. Journal of HM Customs & Excise,uk,B.News,https://legalabbrevs.cardiff.ac.uk/record/business-news-journal-of-hm-customs-excise/
Business Risk: the official A.I.R.M.I.C. magazine,uk,Bus.Risk,https://legalabbrevs.cardiff.ac.uk/record/business-risk-the-official-a-i-r-m-i-c-magazine/
Business Week,us,Bus.Wk.,https://legalabbrevs.cardiff.ac.uk/record/business-week/
Busy Practitioner,uk,Busy P.,https://legalabbrevs.cardiff.ac.uk/record/busy-practitioner/
Butler County Legal Journal,us,Butler Co.L.J.,https://legalabbrevs.cardiff.ac.uk/record/butler-county-legal-journal/
Butterworth’s Rating Appeals,uk,"B.R.A., Butt.R.A., Butt.Rat.App.",https://legalabbrevs.cardiff.ac.uk/record/butterworths-rating-appeals/
Butterworth’s Workmen’s Compensation Cases,uk,"B.W.C.C., Butt.W.C.C., Butt.Work.Comp.Cas.",https://legalabbrevs.cardiff.ac.uk/record/butterworths-workmens-compensation-cases/
Butterworths Company Law Cases,uk,"B.C.L.C., BCLC",https://legalabbrevs.cardiff.ac.uk/record/butterworths-company-law-cases/
Butterworths Family Court Reports,uk,FCR,https://legalabbrevs.cardiff.ac.uk/record/butterworths-family-court-reports/
Butterworths Law Direct,uk,BLD,https://legalabbrevs.cardiff.ac.uk/record/butterworths-law-direct/
Butterworths Medico-Legal Reports,uk,"B.M.L.R., BMLR",https://legalabbrevs.cardiff.ac.uk/record/butterworths-medico-legal-reports/
Butterworths Personal Injury Litigation Service,uk,"B.P.I.L.S., BPILS",https://legalabbrevs.cardiff.ac.uk/record/butterworths-personal-injury-litigation-service/
Butterworths Trading Law Cases,uk,BTLC,https://legalabbrevs.cardiff.ac.uk/record/butterworths-trading-law-cases/
BYU Journal of Public Law,us,B.Y.U.J.Pub.L.,https://legalabbrevs.cardiff.ac.uk/record/byu-journal-of-public-law/
C.E.Green’s New Jersey Equity Reports,us,"Green, Green (C.E.), Green (N.J.), Green C.E., N.J.Eq.(Green C.E.)",https://legalabbrevs.cardiff.ac.uk/record/c-e-greens-new-jersey-equity-reports/
Cababe & Ellis’ Queen’s Bench Reports,uk,"C.& E., Cab.& E., Cab.& El., Cab.& Ell., CB & EL",https://legalabbrevs.cardiff.ac.uk/record/cababe-ellis-queens-bench-reports/
Cadwalader’s United States District Court Reports,us,"Cadw., Cadwalader",https://legalabbrevs.cardiff.ac.uk/record/cadwaladers-united-states-district-court-reports/
Caines’ New York Cases,us,"Cai., Cai.Cas., Cai.Cas.Err., Cai.R., Cain., Caines, Caines (N.Y.), Caines Cas., N.Y.Cas.Err.",https://legalabbrevs.cardiff.ac.uk/record/caines-new-york-cases/
Caines’ New York Reports,us,"Cai., Cai.Cas., Cai.R., Cai.T.R., Cain., Caines, Caines (N.Y.), Caines Cas., N.Y.T.R.",https://legalabbrevs.cardiff.ac.uk/record/caines-new-york-reports/
Caldecott’s Magistrates’ and Settlement Cases,uk,"Cald., Cald.J.P., Cald.M.Cas., Cald.Mag.Cas., Cald.Set.Cas.",https://legalabbrevs.cardiff.ac.uk/record/caldecotts-magistrates-and-settlement-cases/
Calendar of Lancashire Assize Rolls,uk,Parker,https://legalabbrevs.cardiff.ac.uk/record/calendar-of-lancashire-assize-rolls/
Calendar of Proceedings in Chancery,uk,Cal.P.Ch.,https://legalabbrevs.cardiff.ac.uk/record/calendar-of-proceedings-in-chancery/
California Advance Legislative Service (Deering),us,Cal.Adv.Legis. (Deering),https://legalabbrevs.cardiff.ac.uk/record/california-advance-legislative-service-deering/
California Appellate Reports,us,Cal.App.,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports/
"California Appellate Reports, Fourth Series",us,Cal.App.4th,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-fourth-series/
"California Appellate Reports, Fourth Series Supplement",us,Cal.App.4th.Supp.,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-fourth-series-supplement/
"California Appellate Reports, Second Series",us,Cal.App.2d,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-second-series/
"California Appellate Reports, Second Series Supplement",us,Cal.App.2d.Supp.,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-second-series-supplement/
"California Appellate Reports, Supplement",us,Cal.App.Supp.,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-supplement/
"California Appellate Reports, Supplement, Second Series",us,Cal.App.Supp.2d,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-supplement-second-series/
"California Appellate Reports, Third Series",us,Cal.App.3d,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-third-series/
"California Appellate Reports, Third Series Supplement",us,Cal.App.3d.Supp.,https://legalabbrevs.cardiff.ac.uk/record/california-appellate-reports-third-series-supplement/
California Bankruptcy Journal,us,Cal.Bankr.J.,https://legalabbrevs.cardiff.ac.uk/record/california-bankruptcy-journal/
California Code of Regulations,us,Cal.Code Regs.,https://legalabbrevs.cardiff.ac.uk/record/california-code-of-regulations/
California Decisions,us,Cal.Dec.,https://legalabbrevs.cardiff.ac.uk/record/california-decisions/
California Jurisprudence,us,Cal.Jur.,https://legalabbrevs.cardiff.ac.uk/record/california-jurisprudence/
"California Jurisprudence, Second Series",us,Cal.Jur.2d,https://legalabbrevs.cardiff.ac.uk/record/california-jurisprudence-second-series/
"California Jurisprudence, Third Series",us,Cal.Jur.3d,https://legalabbrevs.cardiff.ac.uk/record/california-jurisprudence-third-series/
California Law Review,us,"Cal.L.Rev., Calif.L.Rev., CLR",https://legalabbrevs.cardiff.ac.uk/record/california-law-review/
California Lawyer,us,"Caif.Law., Cal.Law.",https://legalabbrevs.cardiff.ac.uk/record/california-lawyer/
California Legal Record,us,Cal.Leg.Rec.,https://legalabbrevs.cardiff.ac.uk/record/california-legal-record/
California Legislative Service (West),us,Cal.Legis.Serv. (West),https://legalabbrevs.cardiff.ac.uk/record/california-legislative-service-west/
California Real Property Journal,us,Cal.Real Prop.J.,https://legalabbrevs.cardiff.ac.uk/record/california-real-property-journal/
California Regulatory Law Reporter,us,Cal.Reg.L.Rep.,https://legalabbrevs.cardiff.ac.uk/record/california-regulatory-law-reporter/
California Regulatory Notice Register,us,Cal.Regulatory Notice Reg.,https://legalabbrevs.cardiff.ac.uk/record/california-regulatory-notice-register/
California Reporter,us,Cal.Rptr.,https://legalabbrevs.cardiff.ac.uk/record/california-reporter/
"California Reporter, Second Series",us,Cal.Rptr.2d,https://legalabbrevs.cardiff.ac.uk/record/california-reporter-second-series/
California Reports,us,Cal.,https://legalabbrevs.cardiff.ac.uk/record/california-reports/
"California Reports, Fourth Series",us,Cal.4th,https://legalabbrevs.cardiff.ac.uk/record/california-reports-fourth-series/
"California Reports, Second Series",us,Cal.2d,https://legalabbrevs.cardiff.ac.uk/record/california-reports-second-series/
"California Reports, Third Series",us,Cal.3d,https://legalabbrevs.cardiff.ac.uk/record/california-reports-third-series/
California State Bar Journal,us,"Cal.St.B.J., Calif.St.Bar.J.",https://legalabbrevs.cardiff.ac.uk/record/california-state-bar-journal/
California Superior Court Decisions,us,Cal.Sup.,https://legalabbrevs.cardiff.ac.uk/record/california-superior-court-decisions/
California Unreported Cases,us,"Cal.Unrep., Cal.Unrep.Cas.",https://legalabbrevs.cardiff.ac.uk/record/california-unreported-cases/
California Western International Law Journal,us,"Cal.W.Int'l L.J., Cal.West.Intl.L.J., Calif.W.Int'l L.J., Calif.West.Int'l L.J., Calif.Western Int.L.J.",https://legalabbrevs.cardiff.ac.uk/record/california-western-international-law-journal/
California Western Law Review,us,"Cal.W.L.Rev., Cal.West.L.Rev., Calif.W.L.Rev., Calif.West.L.Rev., Calif.Western.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/california-western-law-review/
Call’s Virginia Reports,us,"Call, Call (Va.), Va.(Call)",https://legalabbrevs.cardiff.ac.uk/record/calls-virginia-reports/
"Calthrop’s City of London Cases, King’s Bench",uk,"Cal., Calth., Calthr.",https://legalabbrevs.cardiff.ac.uk/record/calthrops-city-of-london-cases-kings-bench/
Cambria County Law Journal,us,"Cambria, Cambria Co.(Pa.), Cambria Co.L.J.",https://legalabbrevs.cardiff.ac.uk/record/cambria-county-law-journal/
Cambria County Reports,us,"Cambria Co.(Pa), Cambria Co.R.",https://legalabbrevs.cardiff.ac.uk/record/cambria-county-reports/
Cambrian Law Review,uk,"Cambrian L.R., Cambrian L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/cambrian-law-review/
Cambridge Journal of Economics,uk,Camb.J.Econ.,https://legalabbrevs.cardiff.ac.uk/record/cambridge-journal-of-economics/
Cambridge Law Journal,uk,"C.L.J., Camb.L.J., Cambridge L.J., CLJ",https://legalabbrevs.cardiff.ac.uk/record/cambridge-law-journal/
Cameron & Norwood’s North Carolina Conference reports,us,"Cam.& N., Cam.& Nor., N.C.(Cam.& Nor.), N.C.Conf., N.C.Conf.Rep.",https://legalabbrevs.cardiff.ac.uk/record/cameron-norwoods-north-carolina-conference-reports/
Campbell Law Review,us,Campbell L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/campbell-law-review/
Campbell’s Legal Gazette Reports,us,"Camp., Camp.L.G.R., Campb., Campbell, Leg.Gaz.Re., Pa.L.G., Pa.Leg.Gaz., Penn.L.G.",https://legalabbrevs.cardiff.ac.uk/record/campbells-legal-gazette-reports/
